Date,Open,High,Low,Close,Volume,Daily_Return,Log_Return,MA_50,MA_200,Price_MA50_Ratio,Price_MA200_Ratio,Volatility_20d,Volume_MA_20,Volume_Ratio,Daily_Range,Daily_Range_Abs,Gap,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR_14,Year,Month,Day,DayOfWeek,Quarter,Cumulative_Return,Drawdown
2005-12-30,2762.699951171875,2789.699951171875,2757.89990234375,2781.550048828125,0,0.6841310753252117,0.681801517468258,,,,,1.0831231782943984,0.0,,1.1432492052955312,31.800048828125,0.0018116239803870938,58.45383635125529,32.66111676353603,33.888036017704366,-1.2269192541683367,2727.220007324219,2834.202374654694,2620.237639993744,213.96473466094994,0.7539205425136901,44.232142857142854,2005,12,30,4,4,1.0677325033808198,-0.24029234006545108
2006-01-02,2787.10009765625,2795.300048828125,2772.550048828125,2781.89990234375,0,0.012577645898281808,0.012576854978718776,,,,,1.0284612301439722,0.0,,0.8177864336827191,22.75,0.19953079149027902,54.11544788843917,33.093059109781734,33.72904063611984,-0.6359815263381066,2735.3300048828123,2832.0974582027134,2638.5625515629113,193.5349066398021,0.7406278963805292,42.739292689732146,2006,1,2,0,1,1.0678667989942359,-0.22774491728683177
2006-01-03,2789.050048828125,2830.85009765625,2781.199951171875,2828.0,0,1.6571443716364653,1.6435635646329338,,,,,1.067648255490239,0.0,,1.7556628884149574,49.650146484375,0.25702385906664016,60.30927561919371,36.73184726691352,34.32960196227858,2.4022453046349383,2745.8,2834.3534699054585,2657.246530094542,177.10693981091663,0.9641263639231664,43.742867606026785,2006,1,3,1,1,1.0855628935503434,0.0
2006-01-04,2844.050048828125,2856.39990234375,2834.300048828125,2851.89990234375,0,0.8451167731170495,0.8415656546870296,,,,,1.0616328751454416,0.0,,0.7749168719933994,22.099853515625,0.5675406233424681,67.77699963437715,41.07069803548484,35.677821176919835,5.392876858565003,2756.077490234375,2843.740152266591,2668.4148282021592,175.3253240644317,1.0465406245258693,41.771432059151785,2006,1,4,2,1,1.094737167646472,0.0
2006-01-05,2860.10009765625,2863.300048828125,2835.64990234375,2854.60009765625,0,0.09468057803434515,0.09463578424684214,,,,,1.0630592128837082,0.0,,0.9686171631212709,27.650146484375,0.28753447152057865,64.98655511526377,44.2174405937908,37.38574506029403,6.83169553349677,2765.8224975585936,2851.6881168981768,2679.9568782190104,171.73123867916638,1.0169566165158426,40.70717075892857,2006,1,5,3,1,1.0957736711247565,0.0
2006-01-06,2854.39990234375,2877.25,2834.75,2869.14990234375,0,0.5096967767725502,0.5084022197648344,,,,,1.0196098879139406,0.0,,1.481274992473646,42.5,-0.007013077336624804,62.84125434027778,47.33960290834557,39.37651662990434,7.9630862784412315,2774.0949951171874,2866.3987890400526,2681.791201194322,184.60758784573045,1.0149024930979347,41.1500244140625,2006,1,6,4,1,1.1013587942072016,0.0
2006-01-09,2879.699951171875,2881.449951171875,2856.10009765625,2866.10009765625,0,-0.10629645683583044,-0.10635299158601806,,,,,1.0204376079200748,0.0,,0.8844720230237182,25.349853515625,0.36770643525829305,65.35160613793425,49.002969556833705,41.30180721529021,7.701162341543494,2781.3625,2878.730896595904,2683.994103404096,194.73679319180792,0.935139124288581,40.539306640625,2006,1,9,0,1,1.1001880888319095,-0.10629645683583044
2006-01-10,2863.5,2863.5,2823.10009765625,2827.89990234375,0,-1.3328283734311386,-1.34179025083902,,,,,1.0515253999949004,0.0,,1.4286185416346155,40.39990234375,-0.09071901076924099,58.58242331496679,46.700429617679674,42.38153169576811,4.318897921911564,2785.002490234375,2883.671418395579,2686.3335620731705,197.3378563224087,0.717380551855645,40.407156808035715,2006,1,10,1,1,1.0855244698228481,-1.4377080809303
2006-01-12,2799.300048828125,2825.699951171875,2785.60009765625,2811.550048828125,0,-0.5781623848168826,-0.5798402137088063,,,,,1.062410085703941,0.0,,1.4262543016916565,40.099853515625,-1.0113460342751728,54.44477334957619,43.05998488783462,42.51722233418141,0.5427625536532048,2787.9799926757814,2886.047848524497,2689.9121368270658,196.13571169743136,0.6201721805190883,41.61427525111607,2006,1,12,3,1,1.0792483756603495,-2.007558178419777
2006-01-13,2816.699951171875,2839.300048828125,2808.5,2812.199951171875,0,0.023115446371679838,0.02311277516400815,,,,,1.0263174885591855,0.0,,1.0952296907369719,30.800048828125,0.1831695062976566,59.73549061208738,39.76891658403474,41.96756118415208,-2.1986446001173405,2792.452490234375,2886.0516191360443,2698.853361332706,187.1982578033385,0.6054895551338177,40.0714111328125,2006,1,13,4,1,1.0794978487398426,-1.984906788082208
2006-01-16,2809.699951171875,2815.449951171875,2786.699951171875,2793.89990234375,0,-0.6507378261100927,-0.6528643551411476,,,,,1.0137421244262763,0.0,,1.0290275602172492,28.75,-0.08889837292537546,68.27536225440285,35.27740428469451,40.62952980426057,-5.352125519566059,2794.427490234375,2886.2968121623,2702.55816830645,183.73864385584966,0.4971285959254227,37.51426478794643,2006,1,16,0,1,1.0724731479060476,-2.6227280749092197
2006-01-17,2802.300048828125,2820.699951171875,2779.39990234375,2786.300048828125,0,-0.27201595551972213,-0.2723865911980421,,,,,0.9788626356336207,0.0,,1.4822541759454502,41.300048828125,0.3006602519055273,57.91114998079423,30.75013534482241,38.65365091237294,-7.903515567550528,2794.3299926757813,2886.2310519244124,2702.4289334271502,183.8021184972622,0.45631201689453893,34.492850167410715,2006,1,17,1,1,1.0695558498250786,-2.8876097915952914
2006-01-18,2762.949951171875,2783.300048828125,2743.25,2765.89990234375,0,-0.7321589967654418,-0.7348524356376314,,,,,0.9852788247084541,0.0,,1.447993428619295,40.050048828125,-0.838032417437264,55.636194570522534,25.225338759618808,35.96798848182211,-10.742649722203303,2793.9699829101564,2886.2767275294073,2701.6632382909056,184.61348923850164,0.3479521692472711,34.700003487723215,2006,1,18,2,1,1.0617250004451533,-3.5986268934800947
2006-01-19,2785.35009765625,2827.800048828125,2785.35009765625,2824.60009765625,0,2.122281983623453,2.100075223445842,,,,,1.0935857256072503,0.0,,1.502865882044627,42.449951171875,0.703213999032229,61.482890697405004,25.29196284161435,33.83278335378056,-8.540820512166214,2796.7049926757813,2889.2500273095566,2704.159958042006,185.09006926755046,0.6507109759635233,37.085728236607146,2006,1,19,3,1,1.0842577988452269,-1.5527179200747976
2006-01-20,2836.64990234375,2865.39990234375,2833.0,2855.050048828125,0,1.078026981488156,1.0722576965537451,,,,,1.113556029688117,0.0,,1.1348278240183132,32.39990234375,0.42660214794648227,63.06435318745639,27.484989633622263,32.56322460974891,-5.0782349761266445,2800.404992675781,2896.175595382719,2704.634389968843,191.541205413876,0.7852913869591067,37.728567940848215,2006,1,20,4,1,1.095946390465668,-0.49142965671146177
2006-01-23,2835.800048828125,2851.85009765625,2829.35009765625,2841.949951171875,0,-0.4588395100683762,-0.4598954097095803,,,,,1.0863289331936008,0.0,,0.7917099310887635,22.5,-0.6742438721136007,60.21085510229329,27.844931727333915,31.61956603326591,-3.774634305931997,2804.9474853515626,2899.481651537131,2710.4133191659944,189.06833237113642,0.6957094842708904,37.939278738839285,2006,1,23,0,1,1.0909177554170433,-0.9480142933506519
2006-01-25,2874.10009765625,2893.800048828125,2859.85009765625,2883.949951171875,0,1.4778585380323506,1.4670446214778683,,,,,0.9838787661873749,0.0,,1.177203202090232,33.949951171875,1.1312706781172526,59.648208414201335,31.160043832351676,31.527661593083067,-0.36761776073139174,2814.46748046875,2899.653049223056,2729.2819117144445,170.37113750861135,0.9078300568933682,38.09641810825893,2006,1,25,2,1,1.107039976608385,0.0
2006-01-27,2896.550048828125,2937.949951171875,2896.550048828125,2931.75,0,1.6574507060603372,1.6438649049511287,,,,,0.9444810940401924,0.0,,1.4121225324038544,41.39990234375,0.43690417204119747,62.721056684791485,37.215362979753536,32.665201870417164,4.550161109336372,2823.519982910156,2918.131316297042,2728.9086495232705,189.22266677377138,1.0719717353906666,39.924996512276785,2006,1,27,4,1,1.1253886185170507,0.0
2006-01-30,2945.050048828125,2951.85009765625,2910.449951171875,2919.699951171875,0,-0.4110189759742422,-0.41186598066399044,,,,,0.9446382889565097,0.0,,1.4179589401903538,41.400146484375,0.45365562643898694,60.071142226287876,40.574194735961555,34.24700044352605,6.327194292435507,2832.52998046875,2927.770754102731,2737.289206834769,190.48154726796201,0.9576294762058893,40.907139369419646,2006,1,30,0,1,1.1207630577414913,-0.4110189759742422
2006-01-31,2930.14990234375,2947.699951171875,2929.300048828125,2944.14990234375,0,0.8374131445274546,0.8339262933635803,,,,,0.9444180417732198,0.0,,0.624964860963852,18.39990234375,0.3579118178798037,61.25787721584488,44.69379754743113,36.33635986430706,8.357437683124068,2841.60498046875,2943.187192662174,2740.022768275326,203.1644243868477,1.0047385741105097,39.871425083705354,2006,1,31,1,1,1.1301484749060264,0.0
2006-02-01,2951.89990234375,2953.25,2903.300048828125,2913.5,0,-1.0410442185484703,-1.0465009885040872,,,,,0.9874883180575122,0.0,,1.7144311368414278,49.949951171875,0.263233879288227,56.570540154917865,44.96706910680268,38.06250171280619,6.904567393996494,2848.2024780273437,2950.4990049533626,2745.9059511013247,204.59305385203788,0.8191580590995022,41.628574916294646,2006,2,1,2,1,1.1183831295470035,-1.0410442185484703
